Unit,Date,Hour Ending,MWH
WEBBER_S_WSP1,20191123,700,0
WEBBER_S_WSP1,20191123,800,3.403175
WEBBER_S_WSP1,20191123,900,15.498825
WEBBER_S_WSP1,20191123,1000,22.256725
WEBBER_S_WSP1,20191123,1100,22.38285
WEBBER_S_WSP1,20191123,1200,21.21005
WEBBER_S_WSP1,20191123,1300,20.52735
WEBBER_S_WSP1,20191123,1400,20.795225
WEBBER_S_WSP1,20191123,1500,21.34175
WEBBER_S_WSP1,20191123,1600,20.196925
WEBBER_S_WSP1,20191123,1700,10.852875
WEBBER_S_WSP1,20191123,1800,0.301125
WEBBER_S_WSP1,20191123,1900,0
WEBBER_S_WSP1,20191123,2000,0
WEBBER_S_WSP1,20191123,2100,0
WEBBER_S_WSP1,20191123,2200,0
WEBBER_S_WSP1,20191123,2300,0
WEBBER_S_WSP1,20191123,2400,0
WEBBER_S_WSP1,20191124,100,0
WEBBER_S_WSP1,20191124,200,0
WEBBER_S_WSP1,20191124,300,0
WEBBER_S_WSP1,20191124,400,0
WEBBER_S_WSP1,20191124,500,0
WEBBER_S_WSP1,20191124,600,0
WEBBER_S_WSP1,20191124,700,0
WEBBER_S_WSP1,20191124,800,3.05975
WEBBER_S_WSP1,20191124,900,18.05285
WEBBER_S_WSP1,20191124,1000,22.230725
WEBBER_S_WSP1,20191124,1100,21.63755
WEBBER_S_WSP1,20191124,1200,20.59705
WEBBER_S_WSP1,20191124,1300,19.8994
WEBBER_S_WSP1,20191124,1400,19.9234
WEBBER_S_WSP1,20191124,1500,20.54395
WEBBER_S_WSP1,20191124,1600,18.36875
WEBBER_S_WSP1,20191124,1700,9.55045
WEBBER_S_WSP1,20191124,1800,0.251475
WEBBER_S_WSP1,20191124,1900,0
WEBBER_S_WSP1,20191124,2000,0
WEBBER_S_WSP1,20191124,2100,0
WEBBER_S_WSP1,20191124,2200,0
WEBBER_S_WSP1,20191124,2300,0
WEBBER_S_WSP1,20191124,2400,0
WEBBER_S_WSP1,20191125,100,0
WEBBER_S_WSP1,20191125,200,0
WEBBER_S_WSP1,20191125,300,0
WEBBER_S_WSP1,20191125,400,0
WEBBER_S_WSP1,20191125,500,0
WEBBER_S_WSP1,20191125,600,0
WEBBER_S_WSP1,20191125,700,0.0079
WEBBER_S_WSP1,20191125,800,2.341075
WEBBER_S_WSP1,20191125,900,16.745025
WEBBER_S_WSP1,20191125,1000,21.9588
WEBBER_S_WSP1,20191125,1100,21.98835
WEBBER_S_WSP1,20191125,1200,20.71805
WEBBER_S_WSP1,20191125,1300,20.125
WEBBER_S_WSP1,20191125,1400,21.212175
WEBBER_S_WSP1,20191125,1500,21.525675
WEBBER_S_WSP1,20191125,1600,19.214775
WEBBER_S_WSP1,20191125,1700,8.980125
WEBBER_S_WSP1,20191125,1800,0.3868
WEBBER_S_WSP1,20191125,1900,0
WEBBER_S_WSP1,20191125,2000,0
WEBBER_S_WSP1,20191125,2100,0
WEBBER_S_WSP1,20191125,2200,0
WEBBER_S_WSP1,20191125,2300,0
WEBBER_S_WSP1,20191125,2400,0
WEBBER_S_WSP1,20191126,100,0
WEBBER_S_WSP1,20191126,200,0
WEBBER_S_WSP1,20191126,300,0
WEBBER_S_WSP1,20191126,400,0
WEBBER_S_WSP1,20191126,500,0
WEBBER_S_WSP1,20191126,600,0
WEBBER_S_WSP1,20191126,700,0
WEBBER_S_WSP1,20191126,800,0.17165
WEBBER_S_WSP1,20191126,900,0.518975
WEBBER_S_WSP1,20191126,1000,1.22815
WEBBER_S_WSP1,20191126,1100,1.70705
WEBBER_S_WSP1,20191126,1200,2.13615
WEBBER_S_WSP1,20191126,1300,1.26625
WEBBER_S_WSP1,20191126,1400,3.3116
WEBBER_S_WSP1,20191126,1500,6.623975
WEBBER_S_WSP1,20191126,1600,2.238
WEBBER_S_WSP1,20191126,1700,2.375875
WEBBER_S_WSP1,20191126,1800,0.065975
WEBBER_S_WSP1,20191126,1900,0
WEBBER_S_WSP1,20191126,2000,0
WEBBER_S_WSP1,20191126,2100,0
WEBBER_S_WSP1,20191126,2200,0
WEBBER_S_WSP1,20191126,2300,0
WEBBER_S_WSP1,20191126,2400,0
WEBBER_S_WSP1,20191127,100,0
WEBBER_S_WSP1,20191127,200,0
WEBBER_S_WSP1,20191127,300,0
WEBBER_S_WSP1,20191127,400,0
WEBBER_S_WSP1,20191127,500,0
WEBBER_S_WSP1,20191127,600,0
WEBBER_S_WSP1,20191127,700,0
WEBBER_S_WSP1,20191127,800,2.648575
WEBBER_S_WSP1,20191127,900,13.139975
WEBBER_S_WSP1,20191127,1000,13.537225
WEBBER_S_WSP1,20191127,1100,13.6399
WEBBER_S_WSP1,20191127,1200,13.930525
WEBBER_S_WSP1,20191127,1300,20.048375
WEBBER_S_WSP1,20191127,1400,9.519925
WEBBER_S_WSP1,20191127,1500,2.92635
WEBBER_S_WSP1,20191127,1600,1.301
WEBBER_S_WSP1,20191127,1700,0.3743
WEBBER_S_WSP1,20191127,1800,0.000025
WEBBER_S_WSP1,20191127,1900,0
WEBBER_S_WSP1,20191127,2000,0
WEBBER_S_WSP1,20191127,2100,0
WEBBER_S_WSP1,20191127,2200,0
WEBBER_S_WSP1,20191127,2300,0
WEBBER_S_WSP1,20191127,2400,0
WEBBER_S_WSP1,20191128,100,0
WEBBER_S_WSP1,20191128,200,0
WEBBER_S_WSP1,20191128,300,0
WEBBER_S_WSP1,20191128,400,0
WEBBER_S_WSP1,20191128,500,0
WEBBER_S_WSP1,20191128,600,0
WEBBER_S_WSP1,20191128,700,0
WEBBER_S_WSP1,20191128,800,0.2604
WEBBER_S_WSP1,20191128,900,0.924125
WEBBER_S_WSP1,20191128,1000,2.1032
WEBBER_S_WSP1,20191128,1100,3.936275
WEBBER_S_WSP1,20191128,1200,4.795475
WEBBER_S_WSP1,20191128,1300,4.26955
WEBBER_S_WSP1,20191128,1400,3.574575
WEBBER_S_WSP1,20191128,1500,1.9677
WEBBER_S_WSP1,20191128,1600,1.613575
WEBBER_S_WSP1,20191128,1700,0.50725
WEBBER_S_WSP1,20191128,1800,0.00305
WEBBER_S_WSP1,20191128,1900,0
WEBBER_S_WSP1,20191128,2000,0
WEBBER_S_WSP1,20191128,2100,0
WEBBER_S_WSP1,20191128,2200,0
WEBBER_S_WSP1,20191128,2300,0
WEBBER_S_WSP1,20191128,2400,0
WEBBER_S_WSP1,20191129,100,0
WEBBER_S_WSP1,20191129,200,0
WEBBER_S_WSP1,20191129,300,0
WEBBER_S_WSP1,20191129,400,0
WEBBER_S_WSP1,20191129,500,0
WEBBER_S_WSP1,20191129,600,0
WEBBER_S_WSP1,20191129,700,0
WEBBER_S_WSP1,20191129,800,0.085675
WEBBER_S_WSP1,20191129,900,0.411275
WEBBER_S_WSP1,20191129,1000,2.010925
WEBBER_S_WSP1,20191129,1100,3.799975
WEBBER_S_WSP1,20191129,1200,3.022425
WEBBER_S_WSP1,20191129,1300,1.8842
WEBBER_S_WSP1,20191129,1400,3.5328
WEBBER_S_WSP1,20191129,1500,2.350075
WEBBER_S_WSP1,20191129,1600,1.782625
WEBBER_S_WSP1,20191129,1700,0.490575
WEBBER_S_WSP1,20191129,1800,0.00225
WEBBER_S_WSP1,20191129,1900,0
WEBBER_S_WSP1,20191129,2000,0
WEBBER_S_WSP1,20191129,2100,0
WEBBER_S_WSP1,20191129,2200,0
WEBBER_S_WSP1,20191129,2300,0
WEBBER_S_WSP1,20191129,2400,0
WEBBER_S_WSP1,20191130,100,0
WEBBER_S_WSP1,20191130,200,0
WEBBER_S_WSP1,20191130,300,0
WEBBER_S_WSP1,20191130,400,0
WEBBER_S_WSP1,20191130,500,0
WEBBER_S_WSP1,20191130,600,0
WEBBER_S_WSP1,20191130,700,0
WEBBER_S_WSP1,20191130,800,0.319975
WEBBER_S_WSP1,20191130,900,0.97805
WEBBER_S_WSP1,20191130,1000,2.49555
WEBBER_S_WSP1,20191130,1100,4.2969
WEBBER_S_WSP1,20191130,1200,6.50895
WEBBER_S_WSP1,20191130,1300,10.28025
WEBBER_S_WSP1,20191130,1400,11.0843
WEBBER_S_WSP1,20191130,1500,16.4633
WEBBER_S_WSP1,20191130,1600,16.73175
WEBBER_S_WSP1,20191130,1700,8.324325
WEBBER_S_WSP1,20191130,1800,0.193925
WEBBER_S_WSP1,20191130,1900,0
WEBBER_S_WSP1,20191130,2000,0
WEBBER_S_WSP1,20191130,2100,0
WEBBER_S_WSP1,20191130,2200,0
WEBBER_S_WSP1,20191130,2300,0
WEBBER_S_WSP1,20191130,2400,0
WEBBER_S_WSP1,20191201,100,0
WEBBER_S_WSP1,20191201,200,0
WEBBER_S_WSP1,20191201,300,0
WEBBER_S_WSP1,20191201,400,0
WEBBER_S_WSP1,20191201,500,0
WEBBER_S_WSP1,20191201,600,0
WEBBER_S_WSP1,20191201,700,0
WEBBER_S_WSP1,20191201,800,2.4452
WEBBER_S_WSP1,20191201,900,16.952675
WEBBER_S_WSP1,20191201,1000,23.28485
WEBBER_S_WSP1,20191201,1100,22.76025
WEBBER_S_WSP1,20191201,1200,21.341675
WEBBER_S_WSP1,20191201,1300,20.809825
WEBBER_S_WSP1,20191201,1400,21.12075
WEBBER_S_WSP1,20191201,1500,22.115525
WEBBER_S_WSP1,20191201,1600,21.4611
WEBBER_S_WSP1,20191201,1700,11.659575
WEBBER_S_WSP1,20191201,1800,0.428025
WEBBER_S_WSP1,20191201,1900,0
WEBBER_S_WSP1,20191201,2000,0
WEBBER_S_WSP1,20191201,2100,0
WEBBER_S_WSP1,20191201,2200,0
WEBBER_S_WSP1,20191201,2300,0
WEBBER_S_WSP1,20191201,2400,0
WEBBER_S_WSP1,20191202,100,0
WEBBER_S_WSP1,20191202,200,0
WEBBER_S_WSP1,20191202,300,0
WEBBER_S_WSP1,20191202,400,0
WEBBER_S_WSP1,20191202,500,0
WEBBER_S_WSP1,20191202,600,0
WEBBER_S_WSP1,20191202,700,0
WEBBER_S_WSP1,20191202,800,2.705925
WEBBER_S_WSP1,20191202,900,17.093175
WEBBER_S_WSP1,20191202,1000,23.4596
WEBBER_S_WSP1,20191202,1100,22.51115
WEBBER_S_WSP1,20191202,1200,20.759225
WEBBER_S_WSP1,20191202,1300,19.023625
WEBBER_S_WSP1,20191202,1400,21.257325
WEBBER_S_WSP1,20191202,1500,20.1697
WEBBER_S_WSP1,20191202,1600,20.95435
WEBBER_S_WSP1,20191202,1700,11.45835
WEBBER_S_WSP1,20191202,1800,0.4162
WEBBER_S_WSP1,20191202,1900,0
WEBBER_S_WSP1,20191202,2000,0
WEBBER_S_WSP1,20191202,2100,0
WEBBER_S_WSP1,20191202,2200,0
WEBBER_S_WSP1,20191202,2300,0
WEBBER_S_WSP1,20191202,2400,0
WEBBER_S_WSP1,20191203,100,0
WEBBER_S_WSP1,20191203,200,0
WEBBER_S_WSP1,20191203,300,0
WEBBER_S_WSP1,20191203,400,0
WEBBER_S_WSP1,20191203,500,0
WEBBER_S_WSP1,20191203,600,0
WEBBER_S_WSP1,20191203,700,0
WEBBER_S_WSP1,20191203,800,2.62615
WEBBER_S_WSP1,20191203,900,16.00915
WEBBER_S_WSP1,20191203,1000,21.57305
WEBBER_S_WSP1,20191203,1100,21.7966
WEBBER_S_WSP1,20191203,1200,20.493525
WEBBER_S_WSP1,20191203,1300,19.832325
WEBBER_S_WSP1,20191203,1400,20.187675
WEBBER_S_WSP1,20191203,1500,21.04455
WEBBER_S_WSP1,20191203,1600,20.1029
WEBBER_S_WSP1,20191203,1700,10.5637
WEBBER_S_WSP1,20191203,1800,0.370925
WEBBER_S_WSP1,20191203,1900,0
WEBBER_S_WSP1,20191203,2000,0
WEBBER_S_WSP1,20191203,2100,0
WEBBER_S_WSP1,20191203,2200,0
WEBBER_S_WSP1,20191203,2300,0
WEBBER_S_WSP1,20191203,2400,0
WEBBER_S_WSP1,20191204,100,0
WEBBER_S_WSP1,20191204,200,0
WEBBER_S_WSP1,20191204,300,0
WEBBER_S_WSP1,20191204,400,0
WEBBER_S_WSP1,20191204,500,0
WEBBER_S_WSP1,20191204,600,0
WEBBER_S_WSP1,20191204,700,0
WEBBER_S_WSP1,20191204,800,1.85175
WEBBER_S_WSP1,20191204,900,16.334925
WEBBER_S_WSP1,20191204,1000,22.05765
WEBBER_S_WSP1,20191204,1100,21.37405
WEBBER_S_WSP1,20191204,1200,20.0927
WEBBER_S_WSP1,20191204,1300,19.400875
WEBBER_S_WSP1,20191204,1400,19.934275
WEBBER_S_WSP1,20191204,1500,18.24915
WEBBER_S_WSP1,20191204,1600,15.668975
WEBBER_S_WSP1,20191204,1700,8.189675
WEBBER_S_WSP1,20191204,1800,0.283375
WEBBER_S_WSP1,20191204,1900,0
WEBBER_S_WSP1,20191204,2000,0
WEBBER_S_WSP1,20191204,2100,0
WEBBER_S_WSP1,20191204,2200,0
WEBBER_S_WSP1,20191204,2300,0
WEBBER_S_WSP1,20191204,2400,0
WEBBER_S_WSP1,20191205,100,0
WEBBER_S_WSP1,20191205,200,0
WEBBER_S_WSP1,20191205,300,0
WEBBER_S_WSP1,20191205,400,0
WEBBER_S_WSP1,20191205,500,0
WEBBER_S_WSP1,20191205,600,0
WEBBER_S_WSP1,20191205,700,0
WEBBER_S_WSP1,20191205,800,0.085425
WEBBER_S_WSP1,20191205,900,1.078225
WEBBER_S_WSP1,20191205,1000,2.14395
WEBBER_S_WSP1,20191205,1100,3.514
WEBBER_S_WSP1,20191205,1200,5.736075
WEBBER_S_WSP1,20191205,1300,5.652725
WEBBER_S_WSP1,20191205,1400,8.0782
WEBBER_S_WSP1,20191205,1500,15.1222
WEBBER_S_WSP1,20191205,1600,17.6149
WEBBER_S_WSP1,20191205,1700,8.087325
WEBBER_S_WSP1,20191205,1800,0.18625
WEBBER_S_WSP1,20191205,1900,0
WEBBER_S_WSP1,20191205,2000,0
WEBBER_S_WSP1,20191205,2100,0
WEBBER_S_WSP1,20191205,2200,0
WEBBER_S_WSP1,20191205,2300,0
WEBBER_S_WSP1,20191205,2400,0
WEBBER_S_WSP1,20191206,100,0
WEBBER_S_WSP1,20191206,200,0
WEBBER_S_WSP1,20191206,300,0
WEBBER_S_WSP1,20191206,400,0
WEBBER_S_WSP1,20191206,500,0
WEBBER_S_WSP1,20191206,600,0
WEBBER_S_WSP1,20191206,700,0
WEBBER_S_WSP1,20191206,800,1.913825
WEBBER_S_WSP1,20191206,900,16.0119
WEBBER_S_WSP1,20191206,1000,22.12545
WEBBER_S_WSP1,20191206,1100,21.990675
WEBBER_S_WSP1,20191206,1200,20.493275
WEBBER_S_WSP1,20191206,1300,19.557325
WEBBER_S_WSP1,20191206,1400,19.699525
WEBBER_S_WSP1,20191206,1500,20.714675
WEBBER_S_WSP1,20191206,1600,19.754325
WEBBER_S_WSP1,20191206,1700,10.345175
WEBBER_S_WSP1,20191206,1800,0.367875
WEBBER_S_WSP1,20191206,1900,0
WEBBER_S_WSP1,20191206,2000,0
WEBBER_S_WSP1,20191206,2100,0
WEBBER_S_WSP1,20191206,2200,0
WEBBER_S_WSP1,20191206,2300,0
WEBBER_S_WSP1,20191206,2400,0
WEBBER_S_WSP1,20191207,100,0
WEBBER_S_WSP1,20191207,200,0
WEBBER_S_WSP1,20191207,300,0
WEBBER_S_WSP1,20191207,400,0
WEBBER_S_WSP1,20191207,500,0
WEBBER_S_WSP1,20191207,600,0
WEBBER_S_WSP1,20191207,700,0
WEBBER_S_WSP1,20191207,800,1.615775
WEBBER_S_WSP1,20191207,900,14.81155
WEBBER_S_WSP1,20191207,1000,21.2651
WEBBER_S_WSP1,20191207,1100,21.314725
WEBBER_S_WSP1,20191207,1200,19.894775
WEBBER_S_WSP1,20191207,1300,19.106575
WEBBER_S_WSP1,20191207,1400,19.24405
WEBBER_S_WSP1,20191207,1500,19.939425
WEBBER_S_WSP1,20191207,1600,19.02655
WEBBER_S_WSP1,20191207,1700,9.8662
WEBBER_S_WSP1,20191207,1800,0.35765
WEBBER_S_WSP1,20191207,1900,0
WEBBER_S_WSP1,20191207,2000,0
WEBBER_S_WSP1,20191207,2100,0
WEBBER_S_WSP1,20191207,2200,0
WEBBER_S_WSP1,20191207,2300,0
WEBBER_S_WSP1,20191207,2400,0
WEBBER_S_WSP1,20191208,100,0
WEBBER_S_WSP1,20191208,200,0
WEBBER_S_WSP1,20191208,300,0
WEBBER_S_WSP1,20191208,400,0
WEBBER_S_WSP1,20191208,500,0
WEBBER_S_WSP1,20191208,600,0
WEBBER_S_WSP1,20191208,700,0
WEBBER_S_WSP1,20191208,800,1.119475
WEBBER_S_WSP1,20191208,900,11.309375
WEBBER_S_WSP1,20191208,1000,10.928675
WEBBER_S_WSP1,20191208,1100,11.6208
WEBBER_S_WSP1,20191208,1200,19.0716
WEBBER_S_WSP1,20191208,1300,17.24795
WEBBER_S_WSP1,20191208,1400,17.303325
WEBBER_S_WSP1,20191208,1500,10.3278
WEBBER_S_WSP1,20191208,1600,14.97835
WEBBER_S_WSP1,20191208,1700,7.462175
WEBBER_S_WSP1,20191208,1800,0.186425
WEBBER_S_WSP1,20191208,1900,0
WEBBER_S_WSP1,20191208,2000,0
WEBBER_S_WSP1,20191208,2100,0
WEBBER_S_WSP1,20191208,2200,0
WEBBER_S_WSP1,20191208,2300,0
WEBBER_S_WSP1,20191208,2400,0
WEBBER_S_WSP1,20191209,100,0
WEBBER_S_WSP1,20191209,200,0
WEBBER_S_WSP1,20191209,300,0
WEBBER_S_WSP1,20191209,400,0
WEBBER_S_WSP1,20191209,500,0
WEBBER_S_WSP1,20191209,600,0
WEBBER_S_WSP1,20191209,700,0
WEBBER_S_WSP1,20191209,800,0.10555
WEBBER_S_WSP1,20191209,900,2.5071
WEBBER_S_WSP1,20191209,1000,10.0632
WEBBER_S_WSP1,20191209,1100,9.8063
WEBBER_S_WSP1,20191209,1200,16.318875
WEBBER_S_WSP1,20191209,1300,17.577675
WEBBER_S_WSP1,20191209,1400,16.87675
WEBBER_S_WSP1,20191209,1500,16.284375
WEBBER_S_WSP1,20191209,1600,9.415775
WEBBER_S_WSP1,20191209,1700,3.533225
WEBBER_S_WSP1,20191209,1800,0.405275
WEBBER_S_WSP1,20191209,1900,0
WEBBER_S_WSP1,20191209,2000,0
WEBBER_S_WSP1,20191209,2100,0
WEBBER_S_WSP1,20191209,2200,0
WEBBER_S_WSP1,20191209,2300,0
WEBBER_S_WSP1,20191209,2400,0
WEBBER_S_WSP1,20191210,100,0
WEBBER_S_WSP1,20191210,200,0
WEBBER_S_WSP1,20191210,300,0
WEBBER_S_WSP1,20191210,400,0
WEBBER_S_WSP1,20191210,500,0
WEBBER_S_WSP1,20191210,600,0
WEBBER_S_WSP1,20191210,700,0
WEBBER_S_WSP1,20191210,800,0
WEBBER_S_WSP1,20191210,900,0.209825
WEBBER_S_WSP1,20191210,1000,0.718725
WEBBER_S_WSP1,20191210,1100,1.330525
WEBBER_S_WSP1,20191210,1200,2.6265
WEBBER_S_WSP1,20191210,1300,3.524225
WEBBER_S_WSP1,20191210,1400,5.26345
WEBBER_S_WSP1,20191210,1500,3.104375
WEBBER_S_WSP1,20191210,1600,2.652475
WEBBER_S_WSP1,20191210,1700,1.4511
WEBBER_S_WSP1,20191210,1800,0.069975
WEBBER_S_WSP1,20191210,1900,0
WEBBER_S_WSP1,20191210,2000,0
WEBBER_S_WSP1,20191210,2100,0
WEBBER_S_WSP1,20191210,2200,0
WEBBER_S_WSP1,20191210,2300,0
WEBBER_S_WSP1,20191210,2400,0
WEBBER_S_WSP1,20191211,100,0
WEBBER_S_WSP1,20191211,200,0
WEBBER_S_WSP1,20191211,300,0
WEBBER_S_WSP1,20191211,400,0
WEBBER_S_WSP1,20191211,500,0
WEBBER_S_WSP1,20191211,600,0
WEBBER_S_WSP1,20191211,700,0
WEBBER_S_WSP1,20191211,800,0.16995
WEBBER_S_WSP1,20191211,900,2.02755
WEBBER_S_WSP1,20191211,1000,6.210375
WEBBER_S_WSP1,20191211,1100,21.6335
WEBBER_S_WSP1,20191211,1200,21.184325
WEBBER_S_WSP1,20191211,1300,20.467825
WEBBER_S_WSP1,20191211,1400,20.94105
WEBBER_S_WSP1,20191211,1500,21.8639
WEBBER_S_WSP1,20191211,1600,21.209225
WEBBER_S_WSP1,20191211,1700,11.785225
WEBBER_S_WSP1,20191211,1800,0.4976
WEBBER_S_WSP1,20191211,1900,0
WEBBER_S_WSP1,20191211,2000,0
WEBBER_S_WSP1,20191211,2100,0
WEBBER_S_WSP1,20191211,2200,0
WEBBER_S_WSP1,20191211,2300,0
WEBBER_S_WSP1,20191211,2400,0
WEBBER_S_WSP1,20191212,100,0
WEBBER_S_WSP1,20191212,200,0
WEBBER_S_WSP1,20191212,300,0
WEBBER_S_WSP1,20191212,400,0
WEBBER_S_WSP1,20191212,500,0
WEBBER_S_WSP1,20191212,600,0
WEBBER_S_WSP1,20191212,700,0
WEBBER_S_WSP1,20191212,800,0.752225
WEBBER_S_WSP1,20191212,900,2.017575
WEBBER_S_WSP1,20191212,1000,8.4262
WEBBER_S_WSP1,20191212,1100,12.737225
WEBBER_S_WSP1,20191212,1200,14.767575
WEBBER_S_WSP1,20191212,1300,12.390275
WEBBER_S_WSP1,20191212,1400,13.233375
WEBBER_S_WSP1,20191212,1500,19.519975
WEBBER_S_WSP1,20191212,1600,18.790075
WEBBER_S_WSP1,20191212,1700,9.893475
WEBBER_S_WSP1,20191212,1800,0.3999
WEBBER_S_WSP1,20191212,1900,0
WEBBER_S_WSP1,20191212,2000,0
WEBBER_S_WSP1,20191212,2100,0
WEBBER_S_WSP1,20191212,2200,0
WEBBER_S_WSP1,20191212,2300,0
WEBBER_S_WSP1,20191212,2400,0
WEBBER_S_WSP1,20191213,100,0
WEBBER_S_WSP1,20191213,200,0
WEBBER_S_WSP1,20191213,300,0
WEBBER_S_WSP1,20191213,400,0
WEBBER_S_WSP1,20191213,500,0
WEBBER_S_WSP1,20191213,600,0
WEBBER_S_WSP1,20191213,700,0
WEBBER_S_WSP1,20191213,800,1.159125
WEBBER_S_WSP1,20191213,900,14.26985
WEBBER_S_WSP1,20191213,1000,19.174
WEBBER_S_WSP1,20191213,1100,20.86875
WEBBER_S_WSP1,20191213,1200,19.750075
WEBBER_S_WSP1,20191213,1300,19.348425
WEBBER_S_WSP1,20191213,1400,19.55145
WEBBER_S_WSP1,20191213,1500,20.3628
WEBBER_S_WSP1,20191213,1600,17.0738
WEBBER_S_WSP1,20191213,1700,2.597125
WEBBER_S_WSP1,20191213,1800,0.1233
WEBBER_S_WSP1,20191213,1900,0
WEBBER_S_WSP1,20191213,2000,0
WEBBER_S_WSP1,20191213,2100,0
WEBBER_S_WSP1,20191213,2200,0
WEBBER_S_WSP1,20191213,2300,0
WEBBER_S_WSP1,20191213,2400,0
WEBBER_S_WSP1,20191214,100,0
WEBBER_S_WSP1,20191214,200,0
WEBBER_S_WSP1,20191214,300,0
WEBBER_S_WSP1,20191214,400,0
WEBBER_S_WSP1,20191214,500,0
WEBBER_S_WSP1,20191214,600,0
WEBBER_S_WSP1,20191214,700,0
WEBBER_S_WSP1,20191214,800,1.271375
WEBBER_S_WSP1,20191214,900,14.4004
WEBBER_S_WSP1,20191214,1000,20.231225
WEBBER_S_WSP1,20191214,1100,20.93225
WEBBER_S_WSP1,20191214,1200,19.812925
WEBBER_S_WSP1,20191214,1300,19.25645
WEBBER_S_WSP1,20191214,1400,19.66085
WEBBER_S_WSP1,20191214,1500,20.5187
WEBBER_S_WSP1,20191214,1600,19.84495
WEBBER_S_WSP1,20191214,1700,10.950275
WEBBER_S_WSP1,20191214,1800,0.4495
WEBBER_S_WSP1,20191214,1900,0
WEBBER_S_WSP1,20191214,2000,0
WEBBER_S_WSP1,20191214,2100,0
WEBBER_S_WSP1,20191214,2200,0
WEBBER_S_WSP1,20191214,2300,0
WEBBER_S_WSP1,20191214,2400,0
WEBBER_S_WSP1,20191215,100,0
WEBBER_S_WSP1,20191215,200,0
WEBBER_S_WSP1,20191215,300,0
WEBBER_S_WSP1,20191215,400,0
WEBBER_S_WSP1,20191215,500,0
WEBBER_S_WSP1,20191215,600,0
WEBBER_S_WSP1,20191215,700,0
WEBBER_S_WSP1,20191215,800,0.23755
WEBBER_S_WSP1,20191215,900,1.42665
WEBBER_S_WSP1,20191215,1000,3.293525
WEBBER_S_WSP1,20191215,1100,8.78795
WEBBER_S_WSP1,20191215,1200,18.91855
WEBBER_S_WSP1,20191215,1300,18.652
WEBBER_S_WSP1,20191215,1400,18.872375
WEBBER_S_WSP1,20191215,1500,19.46645
WEBBER_S_WSP1,20191215,1600,18.40975
WEBBER_S_WSP1,20191215,1700,9.69385
WEBBER_S_WSP1,20191215,1800,0.379575
WEBBER_S_WSP1,20191215,1900,0
WEBBER_S_WSP1,20191215,2000,0
WEBBER_S_WSP1,20191215,2100,0
WEBBER_S_WSP1,20191215,2200,0
WEBBER_S_WSP1,20191215,2300,0
WEBBER_S_WSP1,20191215,2400,0
WEBBER_S_WSP1,20191216,100,0
WEBBER_S_WSP1,20191216,200,0
WEBBER_S_WSP1,20191216,300,0
WEBBER_S_WSP1,20191216,400,0
WEBBER_S_WSP1,20191216,500,0
WEBBER_S_WSP1,20191216,600,0
WEBBER_S_WSP1,20191216,700,0
WEBBER_S_WSP1,20191216,800,0
WEBBER_S_WSP1,20191216,900,0.3993
WEBBER_S_WSP1,20191216,1000,0.95985
WEBBER_S_WSP1,20191216,1100,3.681775
WEBBER_S_WSP1,20191216,1200,7.72895
WEBBER_S_WSP1,20191216,1300,7.675525
WEBBER_S_WSP1,20191216,1400,16.88205
WEBBER_S_WSP1,20191216,1500,20.39545
WEBBER_S_WSP1,20191216,1600,20.8255
WEBBER_S_WSP1,20191216,1700,11.429625
WEBBER_S_WSP1,20191216,1800,0.522575
WEBBER_S_WSP1,20191216,1900,0
WEBBER_S_WSP1,20191216,2000,0
WEBBER_S_WSP1,20191216,2100,0
WEBBER_S_WSP1,20191216,2200,0
WEBBER_S_WSP1,20191216,2300,0
WEBBER_S_WSP1,20191216,2400,0
WEBBER_S_WSP1,20191217,100,0
WEBBER_S_WSP1,20191217,200,0
WEBBER_S_WSP1,20191217,300,0
WEBBER_S_WSP1,20191217,400,0
WEBBER_S_WSP1,20191217,500,0
WEBBER_S_WSP1,20191217,600,0
WEBBER_S_WSP1,20191217,700,0
WEBBER_S_WSP1,20191217,800,0.989825
WEBBER_S_WSP1,20191217,900,14.06895
WEBBER_S_WSP1,20191217,1000,22.900275
WEBBER_S_WSP1,20191217,1100,23.126
WEBBER_S_WSP1,20191217,1200,18.4341
WEBBER_S_WSP1,20191217,1300,21.003625
WEBBER_S_WSP1,20191217,1400,21.5339
WEBBER_S_WSP1,20191217,1500,22.77425
WEBBER_S_WSP1,20191217,1600,22.510225
WEBBER_S_WSP1,20191217,1700,13.024325
WEBBER_S_WSP1,20191217,1800,0.6422
WEBBER_S_WSP1,20191217,1900,0
WEBBER_S_WSP1,20191217,2000,0
WEBBER_S_WSP1,20191217,2100,0
WEBBER_S_WSP1,20191217,2200,0
WEBBER_S_WSP1,20191217,2300,0
WEBBER_S_WSP1,20191217,2400,0
WEBBER_S_WSP1,20191218,100,0
WEBBER_S_WSP1,20191218,200,0
WEBBER_S_WSP1,20191218,300,0
WEBBER_S_WSP1,20191218,400,0
WEBBER_S_WSP1,20191218,500,0
WEBBER_S_WSP1,20191218,600,0
WEBBER_S_WSP1,20191218,700,0
WEBBER_S_WSP1,20191218,800,1.369
WEBBER_S_WSP1,20191218,900,15.35925
WEBBER_S_WSP1,20191218,1000,22.456675
WEBBER_S_WSP1,20191218,1100,22.729925
WEBBER_S_WSP1,20191218,1200,21.23945
WEBBER_S_WSP1,20191218,1300,20.3446
